Country Name,Country Code,Year,GDP_per_capita,Unemployment_rate
Guam,GUM,2019.0,39274.9431424899,5.401
Guyana,GUY,2019.0,6405.82443444562,13.172
High income,HIC,2019.0,41457.3871652811,4.74230573414225
"Hong Kong SAR, China",HKG,2019.0,48359.0011950597,2.917
Honduras,HND,2019.0,2502.32744328073,5.698
Heavily indebted poor countries (HIPC),HPC,2019.0,976.312547557857,4.35891138556294
Croatia,HRV,2019.0,15563.8167397199,6.617
Haiti,HTI,2019.0,1352.17204191532,14.057
Hungary,HUN,2019.0,16786.2136399075,3.419
IBRD only,IBD,2019.0,6459.05649734705,6.08061330115891
IDA & IBRD total,IBT,2019.0,5125.36118877249,5.78291780985394
IDA total,IDA,2019.0,1430.29036966118,4.78267538138002
IDA blend,IDB,2019.0,1865.35605450935,5.20102075138375
Indonesia,IDN,2019.0,4106.94856173421,3.59
IDA only,IDX,2019.0,1211.19958978076,4.56547551945594
India,IND,2019.0,2041.42863698585,6.51
Ireland,IRL,2019.0,82508.4659883582,4.95
"Iran, Islamic Rep.",IRN,2019.0,3831.27894763337,10.74
Iraq,IRQ,2019.0,5671.8568632942,14.109
Iceland,ISL,2019.0,68452.23622306,3.507
Israel,ISR,2019.0,44140.8289372511,3.731
Italy,ITA,2019.0,33812.788724868,9.951
Jamaica,JAM,2019.0,5607.24300668501,4.987
Jordan,JOR,2019.0,4170.1144003465,16.801
Japan,JPN,2019.0,40415.9567649547,2.351
Kazakhstan,KAZ,2019.0,9457.12614657136,4.8
Kenya,KEN,2019.0,1960.40808854893,5.014
Kyrgyz Republic,KGZ,2019.0,1421.99927504102,4.295
Cambodia,KHM,2019.0,2225.87705485686,0.119
"Korea, Rep.",KOR,2019.0,31902.4169048194,3.746
Kuwait,KWT,2019.0,31707.8737464917,2.251
Latin America & Caribbean (excluding high income),LAC,2019.0,8305.98946791718,8.11517433962502
Lao PDR,LAO,2019.0,2589.32081035237,2.537
Lebanon,LBN,2019.0,8905.88005497437,11.301
Liberia,LBR,2019.0,658.164180770507,3.068
Libya,LBY,2019.0,9963.19489084483,19.05
St. Lucia,LCA,2019.0,11794.2056521711,15.613
Latin America & Caribbean,LCN,2019.0,8830.90045629058,8.00039639339806
Least developed countries: UN classification,LDC,2019.0,1097.76355049254,4.88614655379023
Low income,LIC,2019.0,676.709800653852,4.99494314733493
Sri Lanka,LKA,2019.0,4082.69404871533,4.67
Lower middle income,LMC,2019.0,2152.16187917576,5.62039668810011
Low & middle income,LMY,2019.0,4791.42088334726,5.81381616292644
Lesotho,LSO,2019.0,1082.05706777516,16.876
Late-demographic dividend,LTE,2019.0,9991.40401633086,5.185075164245
Lithuania,LTU,2019.0,19727.7607453736,6.255
Luxembourg,LUX,2019.0,112726.439672814,5.592
Latvia,LVA,2019.0,17294.9751600969,6.312
"Macao SAR, China",MAC,2019.0,81967.699172769,1.749
Morocco,MAR,2019.0,3508.09765625,9.194
Moldova,MDA,2019.0,4405.33418162155,1.466
Madagascar,MDG,2019.0,499.818837622534,2.469
Maldives,MDV,2019.0,11740.2724029785,4.562
Middle East & North Africa,MEA,2019.0,7590.75451796732,9.86675350055065
Mexico,MEX,2019.0,10369.5553568761,3.477
Middle income,MIC,2019.0,5267.9276273194,5.89092200068711
North Macedonia,MKD,2019.0,6718.85826635458,17.414
Mali,MLI,2019.0,820.197390833912,3.29
Malta,MLT,2019.0,32412.2697818499,3.616
Myanmar,MMR,2019.0,1425.98954211903,0.407
Middle East & North Africa (excluding high income),MNA,2019.0,3594.10876400589,11.5250546310595
Montenegro,MNE,2019.0,8909.6538759126,15.128
Mongolia,MNG,2019.0,4347.54610314873,9.269
Mozambique,MOZ,2019.0,519.09255091362,3.646
Mauritania,MRT,2019.0,1767.072710621,10.416
Mauritius,MUS,2019.0,11403.2527870674,6.331
Malawi,MWI,2019.0,580.889816066776,4.966
Malaysia,MYS,2019.0,10920.191763972,3.26
North America,NAC,2019.0,63634.786103642,3.89170553373765
Namibia,NAM,2019.0,4731.9210318831,19.921
New Caledonia,NCL,2019.0,33411.3358835672,10.88
Niger,NER,2019.0,561.691304349698,0.531
Nigeria,NGA,2019.0,2265.15520863056,5.206
Nicaragua,NIC,2019.0,1958.62132892996,5.472
Netherlands,NLD,2019.0,53554.9007491475,3.379
Norway,NOR,2019.0,76430.5889473338,3.684
Nepal,NPL,2019.0,1203.14294706401,10.389
New Zealand,NZL,2019.0,42747.2099299966,4.109
OECD members,OED,2019.0,39764.8216112273,5.39053209806899
Oman,OMN,2019.0,19180.1864152801,2.04
Other small states,OSS,2019.0,14425.2470146907,7.34330990802156
Pakistan,PAK,2019.0,1390.41690981745,4.83
Panama,PAN,2019.0,16477.9066285687,6.256
Peru,PER,2019.0,7037.00803692604,3.379
Philippines,PHL,2019.0,3400.78949772302,2.237
Papua New Guinea,PNG,2019.0,2575.77274251891,2.634
Poland,POL,2019.0,15874.5220531254,3.267
Pre-demographic dividend,PRE,2019.0,1469.63291800162,5.42309463719319
Puerto Rico,PRI,2019.0,32916.866800639,8.3
Portugal,PRT,2019.0,23343.3628970034,6.464
Paraguay,PRY,2019.0,5821.18199548637,6.595
West Bank and Gaza,PSE,2019.0,3656.85827137011,25.34
Pacific island small states,PSS,2019.0,4170.32118081193,3.21394324925117
Post-demographic dividend,PST,2019.0,45916.4122663126,4.94291577083014
French Polynesia,PYF,2019.0,21582.5892046801,11.565
Qatar,QAT,2019.0,66841.3013472693,0.1
Romania,ROU,2019.0,12992.0326104674,3.912
Russian Federation,RUS,2019.0,11447.701171875,4.513
Rwanda,RWA,2019.0,810.051420243718,11.236
South Asia,SAS,2019.0,1952.01340084598,6.20782246480721
Saudi Arabia,SAU,2019.0,27892.8421521179,5.636
Sudan,SDN,2019.0,709.975280761719,11.658
Senegal,SEN,2019.0,1431.18128932159,2.863
Singapore,SGP,2019.0,66081.7199235165,3.1
Solomon Islands,SLB,2019.0,2223.66502559565,0.743
Sierra Leone,SLE,2019.0,843.71251730417,3.203
El Salvador,SLV,2019.0,4320.11671534627,4.17
Somalia,SOM,2019.0,539.893931565468,18.828
Serbia,SRB,2019.0,7755.632986437,10.395
Sub-Saharan Africa (excluding high income),SSA,2019.0,1610.17142040812,6.2679212107601
Sub-Saharan Africa,SSF,2019.0,1611.67363549653,6.2679212107601
Small states,SST,2019.0,12739.8388742478,7.36778798685856
Sao Tome and Principe,STP,2019.0,1935.2931816596,8.831
Suriname,SUR,2019.0,6629.66775248603,7.556
Slovak Republic,SVK,2019.0,19406.0589683582,5.761
Slovenia,SVN,2019.0,25814.1687167572,4.446
Sweden,SWE,2019.0,51773.0464558993,6.833
Eswatini,SWZ,2019.0,3894.32951592818,28.138
Syrian Arab Republic,SYR,2019.0,1109.53926036049,13.36
Chad,TCD,2019.0,678.142035723965,1.084
East Asia & Pacific (IDA & IBRD countries),TEA,2019.0,8245.10161071216,3.91055814607334
Europe & Central Asia (IDA & IBRD countries),TEC,2019.0,9027.50709505223,6.74057982241333
Togo,TGO,2019.0,826.260654099894,2.036
Thailand,THA,2019.0,7605.69657797759,0.716
Tajikistan,TJK,2019.0,871.022372934846,11.419
Turkmenistan,TKM,2019.0,6648.0348960628,4.043
Latin America & the Caribbean (IDA & IBRD countries),TLA,2019.0,8654.86209465818,8.10424349109533
Timor-Leste,TLS,2019.0,1562.36458881813,3.097
Middle East & North Africa (IDA & IBRD countries),TMN,2019.0,3593.38666747385,11.3782438782609
Tonga,TON,2019.0,4676.84790348236,2.157
South Asia (IDA & IBRD),TSA,2019.0,1952.01340084598,6.20782246480721
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019.0,1611.67363549653,6.2679212107601
Trinidad and Tobago,TTO,2019.0,17431.0269266696,3.523
Tunisia,TUN,2019.0,3528.87213306798,17.153
Turkiye,TUR,2019.0,9215.44049888114,13.73
Tanzania,TZA,2019.0,1063.32250976563,2.496
Uganda,UGA,2019.0,822.057058189153,3.06
Ukraine,UKR,2019.0,3619.86157226563,8.194
Upper middle income,UMC,2019.0,8551.4409621973,6.11106892294072
Uruguay,URY,2019.0,18315.7352857194,8.836
United States,USA,2019.0,65604.6815198734,3.669
Uzbekistan,UZB,2019.0,2041.38480729431,4.932
St. Vincent and the Grenadines,VCT,2019.0,8743.33202133753,19.235
Virgin Islands (U.S.),VIR,2019.0,38633.5298915336,12.551
Viet Nam,VNM,2019.0,3440.90025375434,1.681
Vanuatu,VUT,2019.0,3207.44650452083,5.444
World,WLD,2019.0,11334.8430932207,5.59893079520961
Samoa,WSM,2019.0,4351.94234943706,7.838
"Yemen, Rep.",YEM,2019.0,623.376164898164,17.202
South Africa,ZAF,2019.0,6533.71121032856,28.468
Zambia,ZMB,2019.0,1258.98619844462,5.542
Zimbabwe,ZWE,2019.0,1684.02790388182,7.373
Africa Eastern and Southern,AFE,2020.0,1344.08096192004,8.19139491127414
Afghanistan,AFG,2020.0,510.787063366811,11.71
Africa Western and Central,AFW,2020.0,1664.24917643553,4.8523927005513
Angola,AGO,2020.0,1449.92286669308,16.69
Albania,ALB,2020.0,5370.77862312929,11.69
Arab World,ARB,2020.0,5648.34111789395,11.3256125416623
United Arab Emirates,ARE,2020.0,37173.8754100281,4.294
Argentina,ARG,2020.0,8535.59938004389,11.461
Armenia,ARM,2020.0,4268.68093304583,18.175
Australia,AUS,2020.0,51791.540179984,6.456
Austria,AUT,2020.0,48716.4098900349,5.201
Azerbaijan,AZE,2020.0,4229.91064904503,7.24
Burundi,BDI,2020.0,210.008139902508,1.03
Belgium,BEL,2020.0,45906.2875805246,5.545
Benin,BEN,2020.0,1197.50136428063,1.502
Burkina Faso,BFA,2020.0,825.237038782475,5.04
Bangladesh,BGD,2020.0,2248.85078828233,5.436
Bulgaria,BGR,2020.0,10198.5388313404,5.125
Bahrain,BHR,2020.0,24342.8444554718,1.781
"Bahamas, The",BHS,2020.0,25155.6725432789,12.027
Bosnia and Herzegovina,BIH,2020.0,6130.31133245161,15.868
Belarus,BLR,2020.0,6542.8645398436,4.049
Belize,BLZ,2020.0,5227.19363786168,10.784
Bolivia,BOL,2020.0,3099.94219044572,7.903
Brazil,BRA,2020.0,7074.19378281866,13.697
Barbados,BRB,2020.0,18347.1109131055,9.777
Brunei Darussalam,BRN,2020.0,26834.3592463839,7.409
Bhutan,BTN,2020.0,3191.66907031782,5.03
Botswana,BWA,2020.0,6323.31419156209,21.017
Central African Republic,CAF,2020.0,462.879071294011,6.196
Canada,CAN,2020.0,43537.839298904,9.657
Central Europe and the Baltics,CEB,2020.0,16450.8775088615,4.35897846633943
Switzerland,CHE,2020.0,85897.7843338323,4.817
Channel Islands,CHI,2020.0,56785.9402392525,6.863
Chile,CHL,2020.0,13114.815470545,10.934
China,CHN,2020.0,10408.7195541075,5.0
Cote d'Ivoire,CIV,2020.0,2179.72934832935,2.584
Cameroon,CMR,2020.0,1555.60370660749,3.87
"Congo, Dem. Rep.",COD,2020.0,507.521230077872,5.345
"Congo, Rep.",COG,2020.0,1993.586671931,22.198
Colombia,COL,2020.0,5339.68711357943,15.983
Comoros,COM,2020.0,1527.16991011916,4.471
Cabo Verde,CPV,2020.0,3539.22662027109,14.69
Costa Rica,CRI,2020.0,12394.0493969492,16.432
Caribbean small states,CSS,2020.0,10270.790474345,12.9309999858592
Cuba,CUB,2020.0,9605.26125067263,2.24
Cyprus,CYP,2020.0,28649.015625,7.755
Czechia,CZE,2020.0,23472.8915454417,2.55
Germany,DEU,2020.0,47379.765194548,3.881
Djibouti,DJI,2020.0,2881.99924450145,27.713
Denmark,DNK,2020.0,60985.4885601514,5.637
Dominican Republic,DOM,2020.0,7162.29175242114,6.126
Algeria,DZA,2020.0,3743.5419522929,14.057
East Asia & Pacific (excluding high income),EAP,2020.0,8245.71521577714,4.36073968094378
Early-demographic dividend,EAR,2020.0,3240.95150218079,7.41080978209992
East Asia & Pacific,EAS,2020.0,11464.1012855988,4.28970049892231
Europe & Central Asia (excluding high income),ECA,2020.0,5733.5388117287,9.31621048521721
Europe & Central Asia,ECS,2020.0,24091.3416895738,7.10924397392522
Ecuador,ECU,2020.0,5463.64509649315,6.127
"Egypt, Arab Rep.",EGY,2020.0,3511.11381026379,7.974
Euro area,EMU,2020.0,38241.5756519082,7.83001752658849
Spain,ESP,2020.0,27230.3599933583,15.532
Estonia,EST,2020.0,23933.9939421065,6.956
Ethiopia,ETH,2020.0,905.313175805855,3.994
European Union,EUU,2020.0,34635.4895902222,7.04821860006322
Fragile and conflict affected situations,FCS,2020.0,1680.96884674984,6.65180755643263
Finland,FIN,2020.0,48828.6846862799,7.759
Fiji,FJI,2020.0,4844.42129036462,4.649
France,FRA,2020.0,39169.8606000707,8.009
Gabon,GAB,2020.0,6605.80346077565,21.27
United Kingdom,GBR,2020.0,40201.6812422928,4.472
Georgia,GEO,2020.0,4300.85701291207,11.73
Ghana,GHA,2020.0,2196.54789313621,3.313
Guinea,GIN,2020.0,1053.66097696415,6.018
"Gambia, The",GMB,2020.0,720.335143352133,5.892
Guinea-Bissau,GNB,2020.0,817.780335749159,2.89
Equatorial Guinea,GNQ,2020.0,5764.05502912947,8.781
Greece,GRC,2020.0,17886.733165236,15.899
Guatemala,GTM,2020.0,4477.61761796418,2.955
Guam,GUM,2020.0,36482.9363953675,6.248
Guyana,GUY,2020.0,6775.70939096303,15.334
High income,HIC,2020.0,40262.8698752886,6.42528049057761
"Hong Kong SAR, China",HKG,2020.0,46109.2299946609,5.808
Honduras,HND,2020.0,2307.61494319511,10.982
Heavily indebted poor countries (HIPC),HPC,2020.0,959.181737577661,5.08466986799381
Croatia,HRV,2020.0,14808.4620188819,7.507
Haiti,HTI,2020.0,1290.32538667383,15.546
Hungary,HUN,2020.0,16131.9540355923,4.25
IBRD only,IBD,2020.0,6171.87965743072,6.97165272530513
IDA & IBRD total,IBT,2020.0,4884.2624249805,6.64349161891375
IDA total,IDA,2020.0,1370.26257847044,5.57685316149891
IDA blend,IDB,2020.0,1713.86457937643,6.00035968627457
Indonesia,IDN,2020.0,3853.70288778903,4.255
IDA only,IDX,2020.0,1197.82655626131,5.35492848170194
India,IND,2020.0,1907.04251637669,7.859
Ireland,IRL,2020.0,87567.1148972037,5.623
"Iran, Islamic Rep.",IRN,2020.0,2988.78122414716,9.687
Iraq,IRQ,2020.0,4295.18945121228,15.778
Iceland,ISL,2020.0,59023.5663465778,5.478
Israel,ISR,2020.0,44679.7715799755,4.169
Italy,ITA,2020.0,32091.4866621366,9.164
Jamaica,JAM,2020.0,4879.44024631319,6.501
Jordan,JOR,2020.0,4022.0401356135,19.213
Japan,JPN,2020.0,40040.7655055923,2.809
Kazakhstan,KAZ,2020.0,8781.50797787648,4.89
Kenya,KEN,2020.0,1927.66459027849,5.619
Kyrgyz Republic,KGZ,2020.0,1229.51775742135,4.63
Cambodia,KHM,2020.0,2081.73914242939,0.172
"Korea, Rep.",KOR,2020.0,31721.2989141857,3.931
Kuwait,KWT,2020.0,25236.0755520534,3.557
Latin America & Caribbean (excluding high income),LAC,2020.0,6940.27896334688,10.2741273901423
Lao PDR,LAO,2020.0,2583.77730696131,2.361
Lebanon,LBN,2020.0,5561.19166950397,13.284
Liberia,LBR,2020.0,616.787867006715,4.109
Libya,LBY,2020.0,6650.33810585348,19.613
St. Lucia,LCA,2020.0,8411.19941821204,25.224
Latin America & Caribbean,LCN,2020.0,7444.66073393848,10.2142816414883
Least developed countries: UN classification,LDC,2020.0,1081.79748199294,5.63912879862034
Low income,LIC,2020.0,651.453378446489,5.68731646365826
Sri Lanka,LKA,2020.0,3846.17449566736,5.364
Lower middle income,LMC,2020.0,2057.14629082262,6.66380926217302
Low & middle income,LMY,2020.0,4585.37575872202,6.6515900324549
Lesotho,LSO,2020.0,918.582577421982,18.399
Late-demographic dividend,LTE,2020.0,9734.68959265357,5.9184077587943
Lithuania,LTU,2020.0,20541.824988603,8.487
Luxembourg,LUX,2020.0,116905.370396853,6.766
Latvia,LVA,2020.0,17564.2321549354,8.098
"Macao SAR, China",MAC,2020.0,36976.2561071429,2.566
Morocco,MAR,2020.0,3268.0302734375,11.223
Moldova,MDA,2020.0,4375.7788930524,1.186
Madagascar,MDG,2020.0,450.771615201509,3.284
Maldives,MDV,2020.0,7393.8886543933,5.434
Middle East & North Africa,MEA,2020.0,6650.85368826242,10.6169996140398
Mexico,MEX,2020.0,8841.27075003163,4.44
Middle income,MIC,2020.0,5049.55823705701,6.74459124688732
North Macedonia,MKD,2020.0,6659.59651070776,16.575
Mali,MLI,2020.0,804.343956745857,3.528
Malta,MLT,2020.0,31796.8213417258,4.347
Myanmar,MMR,2020.0,1490.21683548367,1.476
Middle East & North Africa (excluding high income),MNA,2020.0,3175.61706654976,12.1031227262636
Montenegro,MNE,2020.0,7677.37132106817,17.878
Mongolia,MNG,2020.0,4001.25193077703,6.594
Mozambique,MOZ,2020.0,462.433876479921,3.921
Mauritania,MRT,2020.0,1795.76459566714,11.054
Mauritius,MUS,2020.0,9011.04288445023,8.626
Malawi,MWI,2020.0,602.507478176106,5.728
Malaysia,MYS,2020.0,9957.52626697613,4.54
North America,NAC,2020.0,62271.1969150653,8.23062385811362
Namibia,NAM,2020.0,3878.58982993966,21.004
New Caledonia,NCL,2020.0,33270.330597637,13.558
Niger,NER,2020.0,579.512495758236,0.594
Nigeria,NGA,2020.0,2019.65706326224,5.742
Nicaragua,NIC,2020.0,1931.61515811642,6.201
Netherlands,NLD,2020.0,53467.9277413737,3.82
Norway,NOR,2020.0,68340.0181033702,4.424
Nepal,NPL,2020.0,1154.21517578318,12.975
New Zealand,NZL,2020.0,41785.6922905898,4.595
OECD members,OED,2020.0,38686.327403326,7.14864258016648
Oman,OMN,2020.0,16784.8630630058,2.94
Other small states,OSS,2020.0,13071.2236222876,8.82670669777015
Pakistan,PAK,2020.0,1278.39735206896,6.127
Panama,PAN,2020.0,13290.5608347594,14.663
Peru,PER,2020.0,6133.32552410183,7.179
Philippines,PHL,2020.0,3227.57910235199,2.522
Papua New Guinea,PNG,2020.0,2429.61134586681,2.883
Poland,POL,2020.0,15987.5753654045,3.155
Pre-demographic dividend,PRE,2020.0,1313.17035996031,5.96007768628016
Puerto Rico,PRI,2020.0,31427.4291136799,8.89
Portugal,PRT,2020.0,22299.4044062173,6.801
Paraguay,PRY,2020.0,5365.47220721191,7.548
West Bank and Gaza,PSE,2020.0,3233.56863835858,25.895
Pacific island small states,PSS,2020.0,3666.59898132535,3.17937127710219
Post-demographic dividend,PST,2020.0,44858.1104615819,6.72608805636322
French Polynesia,PYF,2020.0,20746.2720428286,12.951
Qatar,QAT,2020.0,51683.5054353851,0.14
Romania,ROU,2020.0,13082.3006559554,5.035
Russian Federation,RUS,2020.0,10108.3271484375,5.62
Rwanda,RWA,2020.0,778.701538550324,11.829
South Asia,SAS,2020.0,1843.19527438293,7.50644145337956
Saudi Arabia,SAU,2020.0,23271.4037647084,7.66
Sudan,SDN,2020.0,577.795227050781,11.958
Senegal,SEN,2020.0,1461.08720350553,3.437
Singapore,SGP,2020.0,61466.803676358,4.1
Solomon Islands,SLB,2020.0,2063.33101522108,0.864
Sierra Leone,SLE,2020.0,845.313836261458,3.508
El Salvador,SLV,2020.0,3997.19279583709,5.008
Somalia,SOM,2020.0,518.184778494176,19.413
Serbia,SRB,2020.0,8098.70955668849,9.011
Sub-Saharan Africa (excluding high income),SSA,2020.0,1472.99671243066,6.803309525677
Sub-Saharan Africa,SSF,2020.0,1474.05531054261,6.803309525677
Small states,SST,2020.0,11381.557900564,8.76921579076571
Sao Tome and Principe,STP,2020.0,2167.22001796925,9.686
Suriname,SUR,2020.0,4755.39221710693,8.76
Slovak Republic,SVK,2020.0,19735.4858280801,6.719
Slovenia,SVN,2020.0,25392.0651093612,4.971
Sweden,SWE,2020.0,52653.7565934247,8.291
Eswatini,SWZ,2020.0,3442.3216527415,32.944
Syrian Arab Republic,SYR,2020.0,572.355289831901,15.191
Chad,TCD,2020.0,622.095543396442,1.707
East Asia & Pacific (IDA & IBRD countries),TEA,2020.0,8338.13776036985,4.38272643965065
Europe & Central Asia (IDA & IBRD countries),TEC,2020.0,8443.06159084581,7.23741604434341
Togo,TGO,2020.0,853.578220263722,2.225
Thailand,THA,2020.0,6985.64393892574,1.099
Tajikistan,TJK,2020.0,834.311715460625,12.321
Turkmenistan,TKM,2020.0,6592.60146027748,4.501
Latin America & the Caribbean (IDA & IBRD countries),TLA,2020.0,7240.56006051251,10.3522494542699
Timor-Leste,TLS,2020.0,1630.86935439232,2.782
Middle East & North Africa (IDA & IBRD countries),TMN,2020.0,3174.94415084122,11.9610860736542
Tonga,TON,2020.0,4700.44932800575,2.699
South Asia (IDA & IBRD),TSA,2020.0,1843.19527438293,7.50644145337956
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020.0,1474.05531054261,6.803309525677
Trinidad and Tobago,TTO,2020.0,15224.5083495616,4.206
Tunisia,TUN,2020.0,3548.65363663803,17.656
Turkiye,TUR,2020.0,8638.73903848102,13.148
Tanzania,TZA,2020.0,1117.41528320313,2.781
Uganda,UGA,2020.0,845.766463890124,3.831
Ukraine,UKR,2020.0,3709.76928710938,9.475
Upper middle income,UMC,2020.0,8228.64336599657,6.81216964139814
Uruguay,URY,2020.0,15789.6857422214,10.413
United States,USA,2020.0,64411.3731779373,8.055
Uzbekistan,UZB,2020.0,1978.28051860763,5.293
St. Vincent and the Grenadines,VCT,2020.0,8395.09988902412,20.636
Virgin Islands (U.S.),VIR,2020.0,39787.3741650202,15.191
Viet Nam,VNM,2020.0,3534.03953482647,2.103
Vanuatu,VUT,2020.0,3042.98711598286,4.046
World,WLD,2020.0,10916.687666264,6.60880501698705
Samoa,WSM,2020.0,4099.6600907147,7.435
"Yemen, Rep.",YEM,2020.0,559.564672794182,17.953
South Africa,ZAF,2020.0,5580.60383075189,29.217
Zambia,ZMB,2020.0,951.644316655957,6.033
Zimbabwe,ZWE,2020.0,1730.41348946953,8.621
Africa Eastern and Southern,AFE,2021.0,1522.59008804972,8.57738499231761
Afghanistan,AFG,2021.0,356.496214115892,11.994
Africa Western and Central,AFW,2021.0,1747.84054911545,4.73673176237333
Angola,AGO,2021.0,1925.87466082167,15.799
Albania,ALB,2021.0,6413.28328605026,11.474
Arab World,ARB,2021.0,6445.80726093411,10.8896587837575
United Arab Emirates,ARE,2021.0,43360.0211014806,3.105
Argentina,ARG,2021.0,10738.0179223384,8.736
Armenia,ARM,2021.0,4685.17997128509,15.469
Australia,AUS,2021.0,60607.7788605166,5.116
Austria,AUT,2021.0,53648.7190742245,6.459
Azerbaijan,AZE,2021.0,5408.04535175023,6.04
Burundi,BDI,2021.0,214.091455416133,1.118
Belgium,BEL,2021.0,51655.7883303715,6.248
Benin,BEN,2021.0,1318.83497843483,1.779
Burkina Faso,BFA,2021.0,895.535288442991,5.2
Bangladesh,BGD,2021.0,2482.84917843357,5.327
Bulgaria,BGR,2021.0,12274.0775950496,5.267
Bahrain,BHR,2021.0,27147.8083882286,1.541
"Bahamas, The",BHS,2021.0,28682.3270000732,11.032
Bosnia and Herzegovina,BIH,2021.0,7295.3438240957,14.897
Belarus,BLR,2021.0,7489.71894713888,3.9
Belize,BLZ,2021.0,6122.61158580079,10.322
Bolivia,BOL,2021.0,3384.84486479247,5.089
Brazil,BRA,2021.0,7972.53665048385,13.158
Barbados,BRB,2021.0,18696.7858952957,9.433
Brunei Darussalam,BRN,2021.0,31006.9636220576,4.905
Bhutan,BTN,2021.0,3570.61257915864,4.803
Botswana,BWA,2021.0,7808.20623956293,23.106
Central African Republic,CAF,2021.0,492.263142830507,6.375
Canada,CAN,2021.0,52496.8441693242,7.527
Central Europe and the Baltics,CEB,2021.0,19144.0685537317,4.46317615361708
Switzerland,CHE,2021.0,93446.4344518943,5.013
Channel Islands,CHI,2021.0,66912.1750054447,6.875
Chile,CHL,2021.0,16216.5706467899,9.281
China,CHN,2021.0,12617.5051041181,4.55
Cote d'Ivoire,CIV,2021.0,2455.98127641148,2.63
Cameroon,CMR,2021.0,1672.32657340872,3.973
"Congo, Dem. Rep.",COD,2021.0,558.034077296358,5.28
"Congo, Rep.",COG,2021.0,2516.16255145432,21.96
Colombia,COL,2021.0,6222.62164397614,13.898
Comoros,COM,2021.0,1584.12450153608,4.394
Cabo Verde,CPV,2021.0,3971.4440744985,13.976
Costa Rica,CRI,2021.0,12838.1185358931,15.139
Caribbean small states,CSS,2021.0,11920.3427576157,12.1918110382587
Cyprus,CYP,2021.0,33734.29296875,7.513
Czechia,CZE,2021.0,27696.4619527544,2.803
Germany,DEU,2021.0,52265.6541620571,3.594
Djibouti,DJI,2021.0,3019.69343880209,27.668
Denmark,DNK,2021.0,69727.9873677012,5.043
Dominican Republic,DOM,2021.0,8472.47982000992,7.702
Algeria,DZA,2021.0,4160.55926736925,13.63
East Asia & Pacific (excluding high income),EAP,2021.0,9795.31938942758,4.12248591657027
Early-demographic dividend,EAR,2021.0,3732.86849069467,6.78633395860379
East Asia & Pacific,EAS,2021.0,13117.3989864275,4.05434245252657
Europe & Central Asia (excluding high income),ECA,2021.0,6623.50479025077,9.01039307351182
Europe & Central Asia,ECS,2021.0,27591.2437497041,6.90965916550803
Ecuador,ECU,2021.0,6075.8026572556,4.552
"Egypt, Arab Rep.",EGY,2021.0,3827.35415374308,7.441
Euro area,EMU,2021.0,42978.8817916638,7.72209813329502
Spain,ESP,2021.0,30817.6828559001,14.781
Estonia,EST,2021.0,27953.7670230126,6.178
Ethiopia,ETH,2021.0,910.947840320752,3.935
European Union,EUU,2021.0,39180.3758426065,7.01183843029148
Fragile and conflict affected situations,FCS,2021.0,1753.54775352624,6.77761944075494
Finland,FIN,2021.0,53099.1351400148,7.617
Fiji,FJI,2021.0,4696.17101880318,4.701
France,FRA,2021.0,43725.0999521245,7.874
Gabon,GAB,2021.0,8181.40914134656,21.218
United Kingdom,GBR,2021.0,46896.8662432834,4.826
Georgia,GEO,2021.0,5083.60695484577,11.791
Ghana,GHA,2021.0,2445.50081810782,3.384
Guinea,GIN,2021.0,1244.96550477914,5.827
"Gambia, The",GMB,2021.0,781.890925169531,6.269
Guinea-Bissau,GNB,2021.0,900.407780831491,3.031
Equatorial Guinea,GNQ,2021.0,6945.63069794539,8.976
Greece,GRC,2021.0,20654.7001960815,14.656
Guatemala,GTM,2021.0,4913.94712869347,2.174
Guam,GUM,2021.0,38074.8793745801,5.991
Guyana,GUY,2021.0,9860.87233445443,14.557
High income,HIC,2021.0,45229.2753341398,5.52627993407203
"Hong Kong SAR, China",HKG,2021.0,49770.5642374739,5.174
Honduras,HND,2021.0,2735.14751503977,8.506
Heavily indebted poor countries (HIPC),HPC,2021.0,1040.03410722444,4.99025451599025
Croatia,HRV,2021.0,17789.9304736722,7.608
Haiti,HTI,2021.0,1835.44394078496,15.28
Hungary,HUN,2021.0,18755.1023464312,4.045
IBRD only,IBD,2021.0,7289.99204765957,6.33890972820408
IDA & IBRD total,IBT,2021.0,5707.61064306399,6.17168860176086
IDA total,IDA,2021.0,1460.26675489479,5.63088102209667
IDA blend,IDB,2021.0,1827.96310627066,5.98291664974636
Indonesia,IDN,2021.0,4287.17313989405,3.827
IDA only,IDX,2021.0,1276.2327161945,5.44549655001938
India,IND,2021.0,2239.61384367482,6.38
Ireland,IRL,2021.0,105561.137468992,6.364
"Iran, Islamic Rep.",IRN,2021.0,4334.79268631354,9.282
Iraq,IRQ,2021.0,4868.49431080783,16.173
Iceland,ISL,2021.0,69325.9078287926,6.029
Israel,ISR,2021.0,52255.6159050999,4.812
Italy,ITA,2021.0,36852.5425414951,9.497
Jamaica,JAM,2021.0,5165.33780988607,5.188
Jordan,JOR,2021.0,4183.49998326866,19.837
Japan,JPN,2021.0,40058.5373276179,2.828
